time,0.01,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.99
0.01,0.003988278142772326,-0.0006691047380065643,-0.012159728131690938,-0.02728772697388273,-0.044083122620717584,-0.06100337276368953,-0.07647719555695195,-0.08841296092529778,-0.09323252258172016,-0.0826916263477678,-0.02720623803976692
0.02,0.008078895786863303,0.0037802331623057843,-0.007314955599203841,-0.022042874104149898,-0.03842699983491035,-0.05491840271991789,-0.06993918534567206,-0.08139152990445171,-0.0856952305756268,-0.07462810859956227,-0.018886378511179167
0.03,0.012211449837217576,0.008275172609253362,-0.0024205520114348057,-0.016744298844725995,-0.03271290345731753,-0.0487709541956458,-0.06333385929066812,-0.07429758436318336,-0.0780799864209141,-0.0664815993021402,-0.010482132211742821
0.04,0.016386799313800895,0.012816647491790015,0.0025244983701681,-0.0113909028292058,-0.026939649708756428,-0.042559753497972114,-0.056659848418703425,-0.0671296559034037,-0.07038522433565872,-0.05825045605443585,-0.001991849608448748
0.05,0.02060582990431188,0.017405620685782133,0.007521242793170127,-0.005981553652637096,-0.021106018176783262,-0.0362834876002826,-0.049915741622101086,-0.0598862311926545,-0.06260933109653714,-0.049932987477669145,0.00658616764353234
0.06,0.0248694550809436,0.022043085267715617,0.012570761332789884,-0.0005150834483963653,-0.015210750286021157,-0.029940802503178487,-0.043100083908275966,-0.052565750108813716,-0.05475064409812844,-0.04152745119132027,0.015253668785147731
0.07,0.029178617276296025,0.02673006579268062,0.017674168280343197,0.00500971261031002,-0.00925254768771702,-0.023530301508952068,-0.036211374560262334,-0.045166603787539096,-0.04680744931330125,-0.03303205174431205,0.02401245603351201
0.08,0.033534289122242926,0.03146761964076723,0.02283261360597753,0.01059407788905906,-0.003230070563224297,-0.01705054340422414,-0.029248065193464706,-0.037687132566628236,-0.038777979109070417,-0.024444938212488512,0.032864386792181566
0.09,0.037937474755846565,0.036256838436319175,0.028047284500524416,0.016239295956140598,0.002858064164006769,-0.010500040544479046,-0.022208557714148685,-0.03012562382053966,-0.030660410096329863,-0.01576420265382282,0.04181137578827709
0.1,0.042389211196726465,0.04109884954483375,0.03331940700166723,0.021946692337404032,0.0090132847140562,-0.0038772568343468368,-0.015091202164055488,-0.022480309677995254,-0.02245286060429568,-0.006987876623412417,0.050855397756502566
0.11,0.04689056980063163,0.04599481765266802,0.03865024771002549,0.027717636368056738,0.015237066440199943,0.0028193944031714518,-0.007894294447245594,-0.014749364614933516,-0.01415338824568665,0.0018860707212895078,0.059998489810764374
0.12,0.05144265779433753,0.05094594643511578,0.044041115601195335,0.03355354314792238,0.02153093392959809,0.009591552676463102,-0.0006160739308374407,-0.006930902914598377,-0.0057599872550216785,0.010859735474985584,0.06924275418035684
0.13,0.056046619897395865,0.05595348031886188,0.04949336394026601,0.03945587560718288,0.02789646322253497,0.016440912701504284,0.006745279088986522,0.0009770240144089408,0.002729414310949513,0.019935281829662397,0.07859036102520398
0.14,0.06070364003670931,0.0610187063453024,0.05500839230585446,0.045426146690191474,0.03433528415834213,0.0233692269136164,0.01419164606485513,0.0089764304705321,0.011316957543838331,0.029114945196963393,0.08804355169444597
0.15,0.06541494316038826,0.0661429561417464,0.060587648728993075,0.05146592166555927,0.04084908285679648,0.030378308123678137,0.0217249730299108,0.017069399455517748,0.020004855732476585,0.0384010348749935,0.09760464104621283
0.16,0.07018179715787691,0.07132760800809157,0.06623263197106775,0.05757682057139212,0.04743960434450396,0.03747003233066438,0.02934727359402436,0.02525808584180996,0.02879539777889937,0.04779593821136728,0.10727602201797956
0.17,0.07500551489391807,0.07657408912719689,0.0719448939018586,0.06376052080529067,0.05410865533657151,0.044646341695184735,0.03706063211652754,0.033544719726235274,0.03769095160591871,0.0573021235616673,0.1170601683242051
0.18,0.07988745636456243,0.08188387790786834,0.07772604206714663,0.07001875986953633,0.060858107184732765,0.05190924769974016,0.04486720706715423,0.04193160998198743,0.04669396787713439,0.06692214420604728,0.1269596384331276
0.19,0.08482903098412768,0.08725850647013314,0.08357774237659876,0.07635333828277119,0.06768989900404335,0.0592608344910117,0.05276923459008655,0.05042114802365656,0.055806983913181056,0.07665864232108048,0.13697707953303573
0.2,0.08983170001278044,0.09269956328331187,0.08950172197120833,0.08276612267045574,0.07460604099130537,0.066703262431431,0.06076903228503501,0.05901581179988547,0.06503262784251902,0.08651435318948368,0.14711523176586133
0.21,0.09489697913526034,0.09820869596831694,0.0954997722667352,0.0892590490474594,0.08160861794952504,0.07423877186867989,0.06886900322187456,0.06771817003116448,0.07437362300754387,0.09649210966529984,0.15737693257478674
0.22,0.10002644120219377,0.10378761427661504,0.1015737521889218,0.09583412630731827,0.0886997930339817,0.08186968714415142,0.07707164020630057,0.07653088671371991,0.08383279264006488,0.10659484691113903,0.16776512160808058
0.23,0.1052217191462832,0.1094380932594074,0.1077255916151913,0.10249343993399626,0.0958818117367006,0.08959842085368752,0.08537953031563472,0.08545672590314295,0.093413064830235,0.11682560743159467,0.17828284563684815
0.24,0.11048450908807256,0.11516197664181023,0.11395729503886767,0.10923915595342044,0.1031570061286116,0.09742747838385407,0.09379535972563496,0.09449855680559928,0.10311747780956904,0.12718754646321848,0.18893326393004306
0.25,0.11581657364351185,0.12096118041817774,0.1202709454734334,0.11607352514364902,0.11052779937783064,0.10535946274383122,0.10232191885102092,0.10365935919750527,0.11294918563315805,0.13768393779275254,0.19971965396548905
